"Id","SalePrice"
1766,164421.224387291
1767,172570.840649439
1768,142331.475045151
1769,155556.729505655
1770,131179.368581158
1771,146477.771038174
1772,159345.586188935
1773,146334.795314277
1774,193945.711372092
1775,136469.47036536
1776,140043.863462793
1777,117239.235501167
1778,134253.346644951
1779,147049.673933763
1780,169711.326171492
1781,146334.795314277
1782,117167.747639218
1783,157200.950330475
1784,134825.24954054
1785,137613.276156539
1786,230476.008827863
1787,181363.847669126
1788,103370.590283125
1789,121028.092184447
1790,112378.060888657
1791,242414.481773292
1792,159202.610465038
1793,134896.737402489
1794,128534.317689057
1795,139543.448429153
1796,142188.499321254
1797,141545.108563716
1798,134968.225264438
1799,112878.475922298
1800,145119.501661149
1801,164993.12728288
1802,167423.714589135
1803,189656.439655172
1804,127819.439069571
1805,135254.176712232
1806,159059.63474114
1807,199521.764604089
1808,153912.508680836
1809,165207.590868726
1810,171927.449891901
1811,182150.214150561
1812,163992.297215599
1813,155485.241643707
1814,122100.410113677
1815,104299.932488457
1816,117167.747639218
1817,168496.032518365
1818,204025.499906855
1819,152625.72716576
1820,118883.456325987
1821,166351.396659905
1822,169282.3989998
1823,117525.186948962
1824,162919.979286368
1825,178790.284638974
1826,142188.499321254
1827,131679.783614799
1828,173643.158578669
1829,137184.348984847
1830,186939.900901122
1831,199521.764604089
1832,212675.531202644
1833,198520.934536807
1834,162562.539976625
1835,193802.735648195
1836,179648.138982358
1837,124316.533834086
1838,160846.831289857
1839,110876.815787735
1840,146334.795314277
1841,142903.37794074
1842,140043.863462793
1843,135754.591745873
1844,134467.810230797
1845,187368.828072814
1846,141902.547873459
1847,208600.72307157
1848,107731.349861994
1849,159417.074050884
1850,137255.836846795
1851,177717.966709744
1852,138399.642637974
1853,135540.128160027
1854,136397.982503411
1855,156200.120263193
1856,194875.053577425
1857,204668.890664393
1858,219824.317397511
1859,170283.229067082
1860,148407.943310788
1861,168710.496104211
1862,259786.032226819
1863,259786.032226819
1864,259786.032226819
1865,180648.969049639
1866,183508.483527586
1867,165493.542316521
1868,191944.051237529
1869,152768.702889657
1870,150195.139859505
1871,167638.178174981
1872,162205.100666882
1873,186296.510143584
1874,131322.344305055
1875,165136.103006777
1876,187225.852348917
1877,163777.833629753
1878,167209.251003289
1879,125388.851763316
1880,125889.266796956
1881,175716.306575181
1882,216678.85147177
1883,183865.922837329
1884,194231.662819887
1885,168710.496104211
1886,191229.172618043
1887,161847.661357138
1888,175072.915817643
1889,160346.416256216
1890,142688.914354894
1891,137184.348984847
1892,123172.728042907
1893,158344.756121653
1894,180505.993325742
1895,172070.425615798
1896,153340.605785246
1897,151195.969926786
1898,149337.285516121
1899,148622.406896634
1900,148336.455448839
1901,172570.840649439
1902,151553.40923653
1903,237839.258608577
1904,140043.863462793
1905,172141.913477747
1906,169425.374723698
1907,196805.225850039
1908,134324.8345069
1909,148407.943310788
1910,148407.943310788
1911,202238.303358138
1912,229618.154484479
1913,215535.045680591
1914,101440.418010511
1915,178361.357467282
1916,118454.529154294
1917,207242.453694545
1918,126747.12114034
1919,152554.239303811
1920,174572.500784002
1921,206098.647903366
1922,177860.942433641
1923,220467.708155049
1924,166279.908797956
1925,204525.914940496
1926,201952.351910343
1927,132609.125820132
1928,160918.319151806
1929,117453.699087013
1930,138542.618361871
1931,123673.143076548
1932,152554.239303811
1933,177217.551676103
1934,175215.89154154
1935,165636.518040418
1936,175215.89154154
1937,177503.503123898
1938,159488.561912832
1939,180791.944773536
1940,152053.82427017
1941,177289.039538051
1942,182722.117046151
1943,156128.632401245
1944,239269.01584755
1945,195232.492887168
1946,165922.469488213
1947,182793.604908099
1948,166923.299555494
1949,181220.871945228
1950,150624.067031197
1951,208100.308037929
1952,187940.730968404
1953,147121.161795712
1954,206670.550798956
1955,154055.484404733
1956,263574.888910099
1957,163777.833629753
1958,227830.957935763
1959,188655.60958789
1960,127461.999759827
1961,122314.873699523
1962,131107.880719209
1963,131107.880719209
1964,153626.557233041
1965,164635.687973137
1966,135969.055331719
1967,173643.158578669
1968,236695.452817398
1969,199950.691775781
1970,256998.005610821
1971,260000.495812665
1972,227187.567178225
1973,209816.016724697
1974,227259.055040173
1975,237124.37998909
1976,173142.743545029
1977,249920.707277902
1978,252851.709617798
1979,193945.711372092
1980,158273.268259705
1981,189227.51248348
1982,156486.071710988
1983,156486.071710988
1984,176788.624504411
1985,164564.200111188
1986,173214.231406977
1987,149623.236963915
1988,168853.471828108
1989,183508.483527586
1990,202524.254805933
1991,157629.877502167
1992,195804.395782758
1993,161633.197771292
1994,226544.176420686
1995,178575.821053128
1996,217751.169401
1997,215820.997128386
1998,203954.012044906
1999,212461.067616798
2000,239340.503709499
2001,217608.193677102
2002,173357.207130875
2003,193588.272062349
2004,194517.614267681
2005,164921.639420931
2006,158630.707569448
2007,179219.211810666
2008,147621.576829353
2009,181792.774840818
2010,179433.675396512
2011,144547.59876556
2012,143618.256560227
2013,175573.330851283
2014,180648.969049639
2015,179004.74822482
2016,180434.505463793
2017,184723.777180713
2018,130893.417133363
2019,122314.873699523
2020,124173.558110188
2021,122314.873699523
2022,162777.003562471
2023,177860.942433641
2024,252351.294584157
2025,259714.54436487
2026,149551.749101967
2027,146334.795314277
2028,160060.464808422
2029,171284.059134363
2030,177646.478847795
2031,154198.46012863
2032,161990.637081036
2033,171855.962029952
2034,160918.319151806
2035,188441.146002044
2036,173929.110026464
2037,175430.355127386
2038,231619.814619042
2039,149122.821930275
2040,271009.62655276
2041,180005.578292101
2042,190085.366826864
2043,162562.539976625
2044,184938.240766559
2045,176359.697332719
2046,176717.136642462
2047,165207.590868726
2048,126675.633278392
2049,184080.386423175
2050,179934.090430152
2051,133038.052991824
2052,140186.839186691
2053,140472.790634485
2054,125317.363901367
2055,167495.202451083
2056,156128.632401245
2057,134610.785954694
2058,202667.23052983
2059,144619.086627508
2060,163491.882181958
2061,172785.304235285
2062,139471.960567204
2063,123601.655214599
2064,142903.37794074
2065,128462.829827109
2066,188512.633863993
2067,186653.949453328
2068,190943.221170248
2069,122672.313009266
2070,143403.792974381
2071,108589.204205378
2072,163205.930734163
2073,135182.688850284
2074,154341.435852528
2075,137827.739742385
2076,123172.728042907
2077,150338.115583402
2078,133967.395197156
2079,154913.338748117
2080,130893.417133363
2081,151910.848546273
2082,189227.51248348
2083,174072.085750361
2084,119526.847083525
2085,140401.302772537
2086,141545.108563716
2087,155127.802333963
2088,157772.853226064
2089,108589.204205378
2090,164635.687973137
2091,174501.012922053
2092,178933.260362871
2093,184938.240766559
2094,133967.395197156
2095,163205.930734163
2096,124816.948867726
2097,137756.251880436
2098,167709.666036929
2099,89644.9207889797
2100,174072.085750361
2101,176860.112366359
2102,164206.760801445
2103,133252.51657767
2104,228545.836555249
2105,170640.668376825
2106,138185.179052128
2107,238911.576537807
2108,130893.417133363
2109,138685.594085769
2110,142259.987183202
2111,179791.114706255
2112,184795.265042662
2113,147049.673933763
2114,152768.702889657
2115,180077.06615405
2116,128391.34196516
2117,167566.690313032
2118,156486.071710988
2119,132966.565129875
2120,147478.601105455
2121,124602.48528188
2122,141759.572149562
2123,118311.553430397
2124,204168.475630752
2125,196519.274402244
2126,183222.532079791
2127,202381.279082035
2128,175573.330851283
2129,115452.03895245
2130,170354.71692903
2131,201308.961152805
2132,154055.484404733
2133,134896.737402489
2134,148908.358344429
2135,114808.648194912
2136,156629.047434885
2137,135897.56746977
2138,137398.812570693
2139,138900.057671615
2140,131465.320028953
2141,134467.810230797
2142,137255.836846795
2143,141044.693530075
2144,142045.523597356
2145,129177.708446595
2146,145476.940970892
2147,183579.971389535
2148,157057.974606577
2149,125174.38817747
2150,169496.862585646
2151,137684.764018487
2152,169067.935413954
2153,168424.544656416
2154,122314.873699523
2155,151267.457788735
2156,261716.204499433
2157,176788.624504411
2158,217822.657262948
2159,206170.135765315
2160,157486.901778269
2161,176002.258022975
2162,223255.734771048
2163,186796.925177225
2164,168567.520380314
2165,178003.918157538
2166,131322.344305055
2167,161919.149219087
2168,187154.364486968
2169,178647.308915076
2170,190871.733308299
2171,144476.110903611
2172,137470.300432641
2173,171927.449891901
2174,215034.63064695
2175,199736.228189934
2176,188226.682416198
2177,226901.61573043
2178,186653.949453328
2179,121171.067908344
2180,191944.051237529
2181,163849.321491701
2182,172356.377063593
2183,157844.341088013
2184,138614.10622382
2185,134396.322368848
2186,141116.181392024
2187,140401.302772537
2188,160489.391980114
2189,333632.993619797
2190,142903.37794074
2191,142903.37794074
2192,116595.844743629
2193,135826.079607822
2194,141831.06001151
2195,127033.072588135
2196,146620.746762071
2197,152911.678613554
2198,162348.076390779
2199,197806.05591732
2200,154627.387300323
2201,150910.018478992
2202,168639.008242262
2203,175144.403679591
2204,199092.837432396
2205,158773.683293345
2206,138542.618361871
2207,194446.126405733
2208,215034.63064695
2209,196233.32295445
2210,134324.8345069
2211,126246.7061067
2212,138471.130499923
2213,146334.795314277
2214,178933.260362871
2215,125746.291073059
2216,200308.131085524
2217,112949.963784247
2218,157844.341088013
2219,135540.128160027
2220,122314.873699523
2221,178361.357467282
2222,178218.381743384
2223,205812.696455572
2224,190657.269722453
2225,194374.638543784
2226,181292.359807177
2227,167852.641760827
2228,170426.204790979
2229,187797.755244506
2230,163634.857905855
2231,175787.794437129
2232,167423.714589135
2233,150338.115583402
2234,163491.882181958
2235,180291.529739896
2236,184080.386423175
2237,200951.521843062
2238,156629.047434885
2239,138614.10622382
2240,145548.428832841
2241,146334.795314277
2242,134896.737402489
2243,165993.957350161
2244,131179.368581158
2245,131179.368581158
2246,143475.28083633
2247,138614.10622382
2248,118883.456325987
2249,120956.604322498
2250,124102.07024824
2251,191801.075513632
2252,174000.597888413
2253,159488.561912832
2254,181649.799116921
2255,183079.556355894
2256,171570.010582158
2257,224899.955595867
2258,145405.453108944
2259,177932.43029559
2260,141187.669253972
2261,144833.550213354
2262,154984.826610066
2263,242200.018187446
2264,227687.982211865
2265,162348.076390779
2266,175787.794437129
2267,220253.244569203
2268,206527.575075058
2269,152339.775717965
2270,166279.908797956
2271,179505.16325846
2272,198520.934536807
2273,144690.574489457
2274,157272.438192423
2275,147764.55255325
2276,155199.290195912
2277,194732.077853527
2278,162205.100666882
2279,125889.266796956
2280,125889.266796956
2281,156128.632401245
2282,156128.632401245
2283,138614.10622382
2284,147621.576829353
2285,135969.055331719
2286,131179.368581158
2287,190371.318274658
2288,181649.799116921
2289,212246.604030952
2290,250421.122311543
2291,242843.408944984
2292,206813.526522853
2293,242986.384668881
2294,257712.884230307
2295,224256.564838329
2296,214391.239889412
2297,210673.871068081
2298,189370.488207377
2299,271867.480896144
2300,231047.911723453
2301,190514.293998556
2302,175930.770161027
2303,183579.971389535
2304,191229.172618043
2305,153626.557233041
2306,153626.557233041
2307,157915.828949961
2308,171641.498444106
2309,173285.719268926
2310,155199.290195912
2311,160989.807013754
2312,167495.202451083
2313,170354.71692903
2314,164778.663697034
2315,167423.714589135
2316,185367.167938251
2317,155342.265919809
2318,168067.105346673
2319,164635.687973137
2320,150481.0913073
2321,174143.57361231
2322,151052.994202889
2323,140544.278496434
2324,158773.683293345
2325,169568.350447595
2326,160203.440532319
2327,199807.716051883
2328,203167.645563471
2329,181363.847669126
2330,178075.406019487
2331,242914.896806932
2332,280589.000053882
2333,245131.020527341
2334,231047.911723453
2335,217965.632986846
2336,241985.5546016
2337,158416.243983602
2338,170783.644100722
2339,170211.741205133
2340,201094.497566959
2341,169782.814033441
2342,170497.692652928
2343,168210.08107057
2344,201880.864048395
2345,191372.14834194
2346,156200.120263193
2347,155985.656677347
2348,188655.60958789
2349,174072.085750361
2350,194946.541439373
2351,173786.134302567
2352,181006.408359382
2353,235194.207716476
2354,139186.009119409
2355,142259.987183202
2356,138757.081947717
2357,166780.323831597
2358,190657.269722453
2359,151052.994202889
2360,124459.509557983
2361,134896.737402489
2362,239483.479433396
2363,134682.273816643
2364,135969.055331719
2365,159059.63474114
2366,142831.890078792
2367,172427.864925542
2368,157200.950330475
2369,171355.546996312
2370,167852.641760827
2371,172999.767821131
2372,157629.877502167
2373,206956.50224675
2374,229403.690898633
2375,167352.226727186
2376,229403.690898633
2377,239054.552261704
2378,142903.37794074
2379,232906.596134118
2380,137899.227604333
2381,153126.1421994
2382,175644.818713232
2383,174501.012922053
2384,208886.674519365
2385,138685.594085769
2386,135754.591745873
2387,139686.42415305
2388,148050.504001045
2389,137327.324708744
2390,145405.453108944
2391,129463.65989439
2392,124459.509557983
2393,146334.795314277
2394,135039.713126386
2395,214534.21561331
2396,158773.683293345
2397,178647.308915076
2398,125460.339625264
2399,108160.277033686
2400,108446.22848148
2401,118311.553430397
2402,142760.402216843
2403,172070.425615798
2404,152053.82427017
2405,150195.139859505
2406,127461.999759827
2407,132609.125820132
2408,135826.079607822
2409,142331.475045151
2410,183579.971389535
2411,126461.169692546
2412,161418.734185446
2413,147478.601105455
2414,143046.353664638
2415,172070.425615798
2416,128319.854103211
2417,134896.737402489
2418,126675.633278392
2419,170640.668376825
2420,126675.633278392
2421,178289.869605333
2422,126604.145416443
2423,170926.61982462
2424,184080.386423175
2425,281160.902949472
2426,152125.312132119
2427,170211.741205133
2428,178575.821053128
2429,124030.582386291
2430,128605.805551006
2431,149051.334068326
2432,134896.737402489
2433,144190.159455816
2434,149337.285516121
2435,158988.146879191
2436,126675.633278392
2437,122314.873699523
2438,127461.999759827
2439,129177.708446595
2440,153197.630061349
2441,133609.955887413
2442,129678.123480236
2443,137184.348984847
2444,144476.110903611
2445,142117.011459305
2446,189084.536759582
2447,187225.852348917
2448,177932.43029559
2449,148622.406896634
2450,178504.333191179
2451,157629.877502167
2452,235980.574197911
2453,129749.611342185
2454,159345.586188935
2455,136326.494641462
2456,163134.442872214
2457,151624.897098478
2458,148622.406896634
2459,123744.630938496
2460,161275.758461549
2461,155056.314472015
2462,162491.052114676
2463,152125.312132119
2464,222397.880427664
2465,158916.659017243
2466,154627.387300323
2467,156629.047434885
2468,144404.623041662
2469,147335.625381558
2470,224542.516286124
2471,200093.667499678
2472,216392.900023975
2473,154555.899438374
2474,166637.348107699
2475,222612.34401351
2476,152196.799994068
2477,131965.735062594
2478,164349.736525342
2479,132394.662234286
2480,133466.980163516
2481,134896.737402489
2482,122600.825147317
2483,124673.973143829
2484,127962.414793468
2485,125746.291073059
2486,158845.171155294
2487,250278.146587646
2488,153626.557233041
2489,153412.093647195
2490,144619.086627508
2491,131894.247200645
2492,169353.886861749
2493,155270.778057861
2494,177074.575952206
2495,149337.285516121
2496,233692.962615554
2497,176788.624504411
2498,122314.873699523
2499,127962.414793468
2500,134753.761678592
2501,156486.071710988
2502,166351.396659905
2503,157915.828949961
2504,190800.245446351
2505,200522.59467137
2506,178575.821053128
2507,213533.385546028
2508,178575.821053128
2509,171069.595548517
2510,167781.153898878
2511,151338.945650684
2512,188870.073173736
2513,194446.126405733
2514,185152.704352405
2515,133609.955887413
2516,154055.484404733
2517,131322.344305055
2518,138971.545533563
2519,194446.126405733
2520,185867.582971892
2521,181363.847669126
2522,192230.002685324
2523,124459.509557983
2524,133824.419473259
2525,132680.61368208
2526,134896.737402489
2527,125388.851763316
2528,123387.191628753
2529,122314.873699523
2530,123101.240180958
2531,180148.554015998
2532,198663.910260704
2533,184151.874285124
2534,174358.037198156
2535,234908.256268681
2536,202953.181977625
2537,156414.583849039
2538,166065.44521211
2539,145619.91669479
2540,155628.217367604
2541,167137.76314134
2542,170354.71692903
2543,127461.999759827
2544,138328.154776025
2545,157129.462468526
2546,144833.550213354
2547,135182.688850284
2548,220181.756707255
2549,161204.2705996
2550,424780.017604354
2551,137184.348984847
2552,129177.708446595
2553,142903.37794074
2554,145977.356004533
2555,122386.361561471
2556,115452.03895245
2557,122314.873699523
2558,245845.899146828
2559,162205.100666882
2560,153340.605785246
2561,139043.033395512
2562,163205.930734163
2563,164993.12728288
2564,183365.507803689
2565,148193.479724942
2566,186010.558695789
2567,157415.413916321
2568,172070.425615798
2569,166923.299555494
2570,135254.176712232
2571,180648.969049639
2572,133466.980163516
2573,181792.774840818
2574,255425.27264795
2575,147407.113243507
2576,175001.427955694
2577,191229.172618043
2578,118883.456325987
2579,120956.604322498
2580,202881.694115676
2581,137255.836846795
2582,132108.710786491
2583,176717.136642462
2584,153412.093647195
2585,160060.464808422
2586,161275.758461549
2587,166208.420936007
2588,126175.218244751
2589,133895.907335208
2590,167852.641760827
2591,223470.198356894
2592,181292.359807177
2593,172356.377063593
2594,149194.309792223
2595,154341.435852528
2596,197949.031641218
2597,167137.76314134
2598,238268.185780269
2599,190943.221170248
2600,205955.672179469
2601,127461.999759827
2602,138614.10622382
2603,131465.320028953
2604,138614.10622382
2605,138614.10622382
2606,132609.125820132
2607,157486.901778269
2608,180363.017601844
2609,162919.979286368
2610,117453.699087013
2611,175501.842989335
2612,144762.062351406
2613,118883.456325987
2614,123959.094524342
2615,152983.166475503
2616,133752.93161131
2617,189013.048897634
2618,159917.489084524
2619,192873.393442862
2620,169568.350447595
2621,180005.578292101
2622,187511.803796712
2623,208100.308037929
2624,218680.511606333
2625,252637.246031952
2626,144118.671593868
2627,146620.746762071
2628,260572.398708254
2629,302893.212981868
2630,237338.843574936
2631,253423.612513387
2632,260357.935122408
2633,183079.556355894
2634,203525.084873214
2635,139328.984843307
2636,193302.320614554
2637,137970.715466282
2638,226258.224972892
2639,194589.10212963
2640,139400.472705255
2641,123029.75231901
2642,161990.637081036
2643,138614.10622382
2644,158130.292535807
2645,134181.858783002
2646,128319.854103211
2647,138614.10622382
2648,136969.885399001
2649,159703.025498678
2650,135969.055331719
2651,164635.687973137
2652,245631.435560982
2653,176216.721608821
2654,184938.240766559
2655,194088.687095989
2656,218251.584434641
2657,210030.480310543
2658,221611.513946228
2659,231333.863171248
2660,229117.739450839
2661,188655.60958789
2662,187797.755244506
2663,197377.128745628
2664,172427.864925542
2665,181077.896221331
2666,179648.138982358
2667,164635.687973137
2668,167209.251003289
2669,155342.265919809
2670,230190.057380069
2671,167209.251003289
2672,158058.804673859
2673,168567.520380314
2674,171212.571272414
2675,142188.499321254
2676,174786.964369848
2677,195589.932196912
2678,226544.176420686
2679,201809.376186446
2680,220253.244569203
2681,264647.206839329
2682,255425.27264795
2683,310756.877796222
2684,238840.088675858
2685,260643.886570203
2686,200951.521843062
2687,179934.090430152
2688,168067.105346673
2689,151910.848546273
2690,249277.316520364
2691,183222.532079791
2692,142188.499321254
2693,160632.367704011
2694,141402.132839818
2695,181077.896221331
2696,173857.622164515
2697,191872.563375581
2698,184294.850009021
2699,160489.391980114
2700,147550.088967404
2701,154913.338748117
2702,131179.368581158
2703,178790.284638974
2704,147121.161795712
2705,130893.417133363
2706,125531.827487213
2707,126675.633278392
2708,133752.93161131
2709,125746.291073059
2710,127819.439069571
2711,249706.243692056
2712,262574.058842817
2713,142259.987183202
2714,147979.016139096
2715,169496.862585646
2716,137756.251880436
2717,181649.799116921
2718,172642.328511388
2719,145834.380280636
2720,155914.168815399
2721,135683.103883924
2722,187082.87662502
2723,130321.514237774
2724,124745.461005778
2725,135683.103883924
2726,142117.011459305
2727,172427.864925542
2728,166923.299555494
2729,163491.882181958
2730,149766.212687813
2731,118883.456325987
2732,135111.200988335
2733,162991.467148317
2734,176645.648780513
2735,147478.601105455
2736,184080.386423175
2737,127461.999759827
2738,173786.134302567
2739,149623.236963915
2740,132609.125820132
2741,158058.804673859
2742,156057.144539296
2743,158487.731845551
2744,140901.717806178
2745,135611.616021976
2746,132609.125820132
2747,173142.743545029
2748,142402.9629071
2749,132394.662234286
2750,136040.543193668
2751,123744.630938496
2752,206313.111489212
2753,159488.561912832
2754,249277.316520364
2755,154341.435852528
2756,111520.206545273
2757,111663.182269171
2758,112020.621578914
2759,174572.500784002
2760,186367.998005533
2761,142474.450769048
2762,146835.210347917
2763,187297.340210866
2764,165779.493764315
2765,235551.647026219
2766,169282.3989998
2767,134896.737402489
2768,171784.474168004
2769,142760.402216843
2770,135254.176712232
2771,122314.873699523
2772,133824.419473259
2773,204525.914940496
2774,179791.114706255
2775,179004.74822482
2776,161776.17349519
2777,162634.027838574
2778,132323.174372337
2779,200022.179637729
2780,134324.8345069
2781,120885.116460549
2782,122314.873699523
2783,158916.659017243
2784,129177.708446595
2785,172499.35278749
2786,95721.3890546168
2787,145048.0137992
2788,120599.165012755
2789,210959.822515876
2790,149766.212687813
2791,129177.708446595
2792,133466.980163516
2793,191157.684756094
2794,143618.256560227
2795,155199.290195912
2796,118883.456325987
2797,238268.185780269
2798,162777.003562471
2799,155628.217367604
2800,119097.919911833
2801,130893.417133363
2802,162205.100666882
2803,197877.543779269
2804,177789.454571692
2805,134324.8345069
2806,123387.191628753
2807,137255.836846795
2808,136612.446089257
2809,127319.02403593
2810,136255.006779514
2811,164778.663697034
2812,134896.737402489
2813,201165.985428908
2814,199879.203913832
2815,122886.776595112
2816,191372.14834194
2817,132037.222924542
2818,118454.529154294
2819,182078.726288613
2820,157057.974606577
2821,142760.402216843
2822,204168.475630752
2823,323052.790051394
2824,172070.425615798
2825,166923.299555494
2826,136112.031055616
2827,175573.330851283
2828,243486.799702522
2829,163491.882181958
2830,194660.589991579
2831,146906.698209866
2832,192515.954133119
2833,174215.061474259
2834,189870.903241018
2835,175930.770161027
2836,174643.988645951
2837,159774.513360627
2838,139186.009119409
2839,167709.666036929
2840,162419.564252728
2841,185581.631524097
2842,187726.267382558
2843,159774.513360627
2844,152196.799994068
2845,122314.873699523
2846,186510.97372943
2847,186010.558695789
2848,157629.877502167
2849,197019.689435885
2850,218823.48733023
2851,207027.990108699
2852,199164.325294345
2853,203167.645563471
2854,121171.067908344
2855,159917.489084524
2856,184723.777180713
2857,175716.306575181
